Motif	Factor	Evidence	Curated
MA1088.1_MA1088.1.WRKY48	MA1088.1.WRKY48	PBM	Y
MA1089.1_MA1089.1.WRKY57	MA1089.1.WRKY57	PBM	Y
MA1090.1_MA1090.1.WRKY60	MA1090.1.WRKY60	PBM	Y
MA1091.1_MA1091.1.WRKY62	MA1091.1.WRKY62	PBM	Y
MA1092.1_MA1092.1.WRKY63	MA1092.1.WRKY63	PBM	Y
MA1093.1_MA1093.1.WRKY75	MA1093.1.WRKY75	PBM	Y
MA1095.1_MA1095.1.ARALYDRAFT_495258	MA1095.1.ARALYDRAFT	PBM	Y
MA1096.1_MA1096.1.ARALYDRAFT_496250	MA1096.1.ARALYDRAFT	PBM	Y
MA1097.1_MA1097.1.ARALYDRAFT_493022	MA1097.1.ARALYDRAFT	PBM	Y
MA1098.1_MA1098.1.ARALYDRAFT_484486	MA1098.1.ARALYDRAFT	PBM	Y
MA1156.1_MA1156.1.JKD	MA1156.1.JKD	DAP-seq	Y
MA1157.1_MA1157.1.NUC	MA1157.1.NUC	DAP-seq	Y
MA1158.1_MA1158.1.MGP	MA1158.1.MGP	DAP-seq	Y
MA1159.1_MA1159.1.SGR5	MA1159.1.SGR5	DAP-seq	Y
MA1160.1_MA1160.1.IDD6	MA1160.1.IDD6	DAP-seq	Y
MA1161.1_MA1161.1.TSO1	MA1161.1.TSO1	DAP-seq	Y
MA1162.1_MA1162.1.TCX2	MA1162.1.TCX2	DAP-seq	Y
MA1164.1_MA1164.1.HHO5	MA1164.1.HHO5	DAP-seq	Y
MA1166.1_MA1166.1.PHL12	MA1166.1.PHL12	DAP-seq	Y
MA1167.1_MA1167.1.EFM	MA1167.1.EFM	DAP-seq	Y
MA1168.1_MA1168.1.MYR2	MA1168.1.MYR2	DAP-seq	Y
MA1169.1_MA1169.1.MYB105	MA1169.1.MYB105	DAP-seq	Y
MA1170.1_MA1170.1.MYB118	MA1170.1.MYB118	DAP-seq	Y
MA1171.1_MA1171.1.MYB52	MA1171.1.MYB52	DAP-seq	Y
MA1172.1_MA1172.1.MYB3R5	MA1172.1.MYB3R5	DAP-seq	Y
MA1173.1_MA1173.1.MYB101	MA1173.1.MYB101	DAP-seq	Y
MA1174.1_MA1174.1.MYB56	MA1174.1.MYB56	DAP-seq	Y
MA1175.1_MA1175.1.MYB81	MA1175.1.MYB81	DAP-seq	Y
MA1176.1_MA1176.1.MYB119	MA1176.1.MYB119	DAP-seq	Y
MA1177.1_MA1177.1.MYB65	MA1177.1.MYB65	DAP-seq	Y
MA1179.1_MA1179.1.MYB1	MA1179.1.MYB1	DAP-seq	Y
MA1180.1_MA1180.1.MYB3R4	MA1180.1.MYB3R4	DAP-seq	Y
MA1181.1_MA1181.1.MYB113	MA1181.1.MYB113	DAP-seq	Y
MA1182.1_MA1182.1.RVE8	MA1182.1.RVE8	DAP-seq	Y
MA1183.1_MA1183.1.RVE6	MA1183.1.RVE6	DAP-seq	Y
MA1184.1_MA1184.1.RVE1	MA1184.1.RVE1	DAP-seq	Y
MA1185.1_MA1185.1.LHY	MA1185.1.LHY	DAP-seq	Y
MA1186.1_MA1186.1.YAB4	MA1186.1.YAB4	DAP-seq	Y
MA1187.1_MA1187.1.RVE4	MA1187.1.RVE4	DAP-seq	Y
MA1188.1_MA1188.1.AT3G11280	MA1188.1.AT3G11280	DAP-seq	Y
MA1189.1_MA1189.1.AT5G61620	MA1189.1.AT5G61620	DAP-seq	Y
MA1190.1_MA1190.1.RVE5	MA1190.1.RVE5	DAP-seq	Y
MA1191.1_MA1191.1.RVE7L	MA1191.1.RVE7L	DAP-seq	Y
MA1192.1_MA1192.1.DIV1	MA1192.1.DIV1	DAP-seq	Y
MA1193.1_MA1193.1.AT2G38090	MA1193.1.AT2G38090	DAP-seq	Y
MA1194.1_MA1194.1.AT3G10580	MA1194.1.AT3G10580	DAP-seq	Y
MA1195.1_MA1195.1.AT5G56840	MA1195.1.AT5G56840	DAP-seq	Y
MA1196.1_MA1196.1.AT5G05790	MA1196.1.AT5G05790	DAP-seq	Y
MA1197.1_MA1197.1.CAMTA1	MA1197.1.CAMTA1	DAP-seq	Y
MA1198.1_MA1198.1.HAT2	MA1198.1.HAT2	DAP-seq	Y
MA1199.1_MA1199.1.AGL16	MA1199.1.AGL16	DAP-seq	Y
MA1201.1_MA1201.1.AGL42	MA1201.1.AGL42	DAP-seq	Y
MA1202.1_MA1202.1.AGL55	MA1202.1.AGL55	DAP-seq	Y
MA1203.1_MA1203.1.AGL63	MA1203.1.AGL63	DAP-seq	Y
MA1204.1_MA1204.1.AGL13	MA1204.1.AGL13	DAP-seq	Y
MA1205.1_MA1205.1.AGL6	MA1205.1.AGL6	DAP-seq	Y
MA1206.1_MA1206.1.ARF2	MA1206.1.ARF2	DAP-seq	Y
MA1207.1_MA1207.1.GT-3a	MA1207.1.GT-3a	DAP-seq	Y
MA1208.1_MA1208.1.GT-2	MA1208.1.GT-2	DAP-seq	Y
MA1209.1_MA1209.1.ATHB-20	MA1209.1.ATHB-20	DAP-seq	Y
MA1211.1_MA1211.1.ATHB-X	MA1211.1.ATHB-X	DAP-seq	Y
MA1212.1_MA1212.1.ATHB-13	MA1212.1.ATHB-13	DAP-seq	Y
MA1214.1_MA1214.1.ATHB-40	MA1214.1.ATHB-40	DAP-seq	Y
MA1215.1_MA1215.1.ATHB-53	MA1215.1.ATHB-53	DAP-seq	Y
MA1218.1_MA1218.1.DREB1D	MA1218.1.DREB1D	DAP-seq	Y
MA1220.1_MA1220.1.TINY	MA1220.1.TINY	DAP-seq	Y
MA1221.1_MA1221.1.RAP2-6	MA1221.1.RAP2-6	DAP-seq	Y
MA1222.1_MA1222.1.ERF014	MA1222.1.ERF014	DAP-seq	Y
MA1223.1_MA1223.1.ERF035	MA1223.1.ERF035	DAP-seq	Y
MA1225.1_MA1225.1.ERF5	MA1225.1.ERF5	DAP-seq	Y
MA1226.1_MA1226.1.DREB2G	MA1226.1.DREB2G	DAP-seq	Y
MA1228.1_MA1228.1.ERF091	MA1228.1.ERF091	DAP-seq	Y
MA1229.1_MA1229.1.ERF034	MA1229.1.ERF034	DAP-seq	Y
MA1230.1_MA1230.1.ERF037	MA1230.1.ERF037	DAP-seq	Y
MA1232.1_MA1232.1.ERF054	MA1232.1.ERF054	DAP-seq	Y
MA1234.1_MA1234.1.ERF017	MA1234.1.ERF017	DAP-seq	Y
MA1235.1_MA1235.1.AIL7	MA1235.1.AIL7	DAP-seq	Y
MA1236.1_MA1236.1.ERF003	MA1236.1.ERF003	DAP-seq	Y
MA1239.1_MA1239.1.ERF104	MA1239.1.ERF104	DAP-seq	Y
MA1240.1_MA1240.1.ERF10	MA1240.1.ERF10	DAP-seq	Y
MA1241.1_MA1241.1.ERF043	MA1241.1.ERF043	DAP-seq	Y
MA1242.1_MA1242.1.DREB2F	MA1242.1.DREB2F	DAP-seq	Y
MA1243.1_MA1243.1.DREB2E	MA1243.1.DREB2E	DAP-seq	Y
MA1244.1_MA1244.1.ABR1	MA1244.1.ABR1	DAP-seq	Y
MA1246.1_MA1246.1.LEP	MA1246.1.LEP	DAP-seq	Y
MA1247.1_MA1247.1.ERF087	MA1247.1.ERF087	DAP-seq	Y
MA1248.1_MA1248.1.ERF012	MA1248.1.ERF012	DAP-seq	Y
MA1250.1_MA1250.1.DREB2D	MA1250.1.DREB2D	DAP-seq	Y
MA1251.1_MA1251.1.RAP2-9	MA1251.1.RAP2-9	DAP-seq	Y
MA1252.1_MA1252.1.ERF086	MA1252.1.ERF086	DAP-seq	Y
MA1253.1_MA1253.1.ERF036	MA1253.1.ERF036	DAP-seq	Y
MA1256.1_MA1256.1.RAP2-12	MA1256.1.RAP2-12	DAP-seq	Y
MA1257.1_MA1257.1.ERF9	MA1257.1.ERF9	DAP-seq	Y
MA1258.1_MA1258.1.DREB2A	MA1258.1.DREB2A	DAP-seq	Y
MA1259.1_MA1259.1.ERF023	MA1259.1.ERF023	DAP-seq	Y
MA1260.1_MA1260.1.ERF013	MA1260.1.ERF013	DAP-seq	Y
MA1261.1_MA1261.1.ERF122	MA1261.1.ERF122	DAP-seq	Y
MA1262.1_MA1262.1.ERF2	MA1262.1.ERF2	DAP-seq	Y
MA1263.1_MA1263.1.ERF055	MA1263.1.ERF055	DAP-seq	Y
MA1264.1_MA1264.1.ERF095	MA1264.1.ERF095	DAP-seq	Y
MA1266.1_MA1266.1.RAP2-11	MA1266.1.RAP2-11	DAP-seq	Y
MA1267.1_MA1267.1.DOF5.8	MA1267.1.DOF5.8	DAP-seq	Y
MA1268.1_MA1268.1.CDF5	MA1268.1.CDF5	DAP-seq	Y
MA1269.1_MA1269.1.DOF4.5	MA1269.1.DOF4.5	DAP-seq	Y
MA1270.1_MA1270.1.DOF3.2	MA1270.1.DOF3.2	DAP-seq	Y
MA1273.1_MA1273.1.DOF4.2	MA1273.1.DOF4.2	DAP-seq	Y
MA1274.1_MA1274.1.DOF3.6	MA1274.1.DOF3.6	DAP-seq	Y
MA1275.1_MA1275.1.DOF1.6	MA1275.1.DOF1.6	DAP-seq	Y
MA1276.1_MA1276.1.DOF3.5	MA1276.1.DOF3.5	DAP-seq	Y
MA1277.1_MA1277.1.DOF1.7	MA1277.1.DOF1.7	DAP-seq	Y
MA1278.1_MA1278.1.DOF3.4	MA1278.1.DOF3.4	DAP-seq	Y
MA1279.1_MA1279.1.DOF1.5	MA1279.1.DOF1.5	DAP-seq	Y
MA1280.1_MA1280.1.DOF5.4	MA1280.1.DOF5.4	DAP-seq	Y
MA1281.1_MA1281.1.DOF5.1	MA1281.1.DOF5.1	DAP-seq	Y
MA1282.1_MA1282.1.TCP13	MA1282.1.TCP13	DAP-seq	Y
MA1283.1_MA1283.1.TCP14	MA1283.1.TCP14	DAP-seq	Y
MA1284.1_MA1284.1.TCP1	MA1284.1.TCP1	DAP-seq	Y
MA1285.1_MA1285.1.TCP9	MA1285.1.TCP9	DAP-seq	Y
MA1286.1_MA1286.1.TCP24	MA1286.1.TCP24	DAP-seq	Y
MA1287.1_MA1287.1.TCP21	MA1287.1.TCP21	DAP-seq	Y
MA1288.1_MA1288.1.TCP22	MA1288.1.TCP22	DAP-seq	Y
MA1289.1_MA1289.1.TCP3	MA1289.1.TCP3	DAP-seq	Y
MA1290.1_MA1290.1.TCP17	MA1290.1.TCP17	DAP-seq	Y
MA1291.1_MA1291.1.TCP7	MA1291.1.TCP7	DAP-seq	Y
MA1292.1_MA1292.1.MYB27	MA1292.1.MYB27	DAP-seq	Y
MA1293.1_MA1293.1.MYB57	MA1293.1.MYB57	DAP-seq	Y
MA1294.1_MA1294.1.MYB62	MA1294.1.MYB62	DAP-seq	Y
MA1295.1_MA1295.1.WRKY20	MA1295.1.WRKY20	DAP-seq	Y
MA1296.1_MA1296.1.WRKY46	MA1296.1.WRKY46	DAP-seq	Y
MA1297.1_MA1297.1.WRKY26	MA1297.1.WRKY26	DAP-seq	Y
MA1298.1_MA1298.1.WRKY29	MA1298.1.WRKY29	DAP-seq	Y
MA1299.1_MA1299.1.WRKY17	MA1299.1.WRKY17	DAP-seq	Y
MA1300.1_MA1300.1.WRKY6	MA1300.1.WRKY6	DAP-seq	Y
MA1301.1_MA1301.1.WRKY33	MA1301.1.WRKY33	DAP-seq	Y
MA1302.1_MA1302.1.WRKY65	MA1302.1.WRKY65	DAP-seq	Y
MA1303.1_MA1303.1.WRKY22	MA1303.1.WRKY22	DAP-seq	Y
MA1304.1_MA1304.1.WRKY59	MA1304.1.WRKY59	DAP-seq	Y
MA1305.1_MA1305.1.WRKY55	MA1305.1.WRKY55	DAP-seq	Y
MA1306.1_MA1306.1.WRKY11	MA1306.1.WRKY11	DAP-seq	Y
MA1308.1_MA1308.1.WRKY70	MA1308.1.WRKY70	DAP-seq	Y
MA1309.1_MA1309.1.WRKY3	MA1309.1.WRKY3	DAP-seq	Y
MA1310.1_MA1310.1.WRKY42	MA1310.1.WRKY42	DAP-seq	Y
MA1312.1_MA1312.1.WRKY47	MA1312.1.WRKY47	DAP-seq	Y
MA1313.1_MA1313.1.WRKY7	MA1313.1.WRKY7	DAP-seq	Y
MA1314.1_MA1314.1.WRKY14	MA1314.1.WRKY14	DAP-seq	Y
MA1315.1_MA1315.1.WRKY24	MA1315.1.WRKY24	DAP-seq	Y
MA1316.1_MA1316.1.WRKY71	MA1316.1.WRKY71	DAP-seq	Y
MA1317.1_MA1317.1.WRKY50	MA1317.1.WRKY50	DAP-seq	Y
MA1318.1_MA1318.1.WRKY27	MA1318.1.WRKY27	DAP-seq	Y
MA1320.1_MA1320.1.SPL15	MA1320.1.SPL15	DAP-seq	Y
MA1321.1_MA1321.1.SPL13A	MA1321.1.SPL13A	DAP-seq	Y
MA1323.1_MA1323.1.GATA19	MA1323.1.GATA19	DAP-seq	Y
MA1324.1_MA1324.1.GATA20	MA1324.1.GATA20	DAP-seq	Y
MA1325.1_MA1325.1.GATA14	MA1325.1.GATA14	DAP-seq	Y
MA1326.1_MA1326.1.ZHD5	MA1326.1.ZHD5	DAP-seq	Y
MA1328.1_MA1328.1.ZHD9	MA1328.1.ZHD9	DAP-seq	Y
MA1330.1_MA1330.1.ZHD6	MA1330.1.ZHD6	DAP-seq	Y
MA1331.1_MA1331.1.BEH4	MA1331.1.BEH4	DAP-seq	Y
MA1332.1_MA1332.1.BEH2	MA1332.1.BEH2	DAP-seq	Y
MA1333.1_MA1333.1.BEH3	MA1333.1.BEH3	DAP-seq	Y
MA1334.1_MA1334.1.BZIP11	MA1334.1.BZIP11	DAP-seq	Y
MA1335.1_MA1335.1.TGA4	MA1335.1.TGA4	DAP-seq	Y
MA1336.1_MA1336.1.TGA3	MA1336.1.TGA3	DAP-seq	Y
MA1337.1_MA1337.1.BZIP44	MA1337.1.BZIP44	DAP-seq	Y
MA1339.1_MA1339.1.BZIP43	MA1339.1.BZIP43	DAP-seq	Y
MA1340.1_MA1340.1.BZIP3	MA1340.1.BZIP3	DAP-seq	Y
MA1341.1_MA1341.1.BZIP53	MA1341.1.BZIP53	DAP-seq	Y
MA1343.1_MA1343.1.BZIP52	MA1343.1.BZIP52	DAP-seq	Y
MA1344.1_MA1344.1.BZIP28	MA1344.1.BZIP28	DAP-seq	Y
