Motif	Factor	Evidence	Curated
ZNF404_1.motif	ZNF404	ZifRC	N
ZNF407_1.motif	ZNF407	ZifRC	N
ZNF407_2.motif	ZNF407	ZifRC	N
ZNF407_3.motif	ZNF407	ZifRC	N
ZNF407_4.motif	ZNF407	ZifRC	N
ZNF407_5.motif	ZNF407	ZifRC	N
ZNF407_6.motif	ZNF407	ZifRC	N
ZNF407_7.motif	ZNF407	ZifRC	N
ZNF408_1.motif	ZNF408	ZifRC	N
ZNF41_1.motif	ZNF41	ZifRC	N
ZNF410_1.motif	ZNF410	Direct	N
ZNF414_1.motif	ZNF414	ZifRC	N
ZNF415_1.motif	ZNF415	ZifRC	N
ZNF416_1.motif	ZNF416	ZifRC	N
ZNF417_1.motif	ZNF417	ZifRC	N
ZNF417_2.motif	ZNF417	ZifRC	N
ZNF418_1.motif	ZNF418	ZifRC	N
ZNF418_2.motif	ZNF418	ZifRC	N
ZNF419_1.motif	ZNF419	ZifRC	N
ZNF420_1.motif	ZNF420	ZifRC	N
ZNF423_1.motif	ZNF423	Direct	N
ZNF425_1.motif	ZNF425	ZifRC	N
ZNF426_1.motif	ZNF426	ZifRC	N
ZNF426_2.motif	ZNF426	ZifRC	N
ZNF429_1.motif	ZNF429	ZifRC	N
ZNF429_2.motif	ZNF429	ZifRC	N
ZNF43_1.motif	ZNF43	ZifRC	N
ZNF430_1.motif	ZNF430	ZifRC	N
ZNF431_1.motif	ZNF431	ZifRC	N
ZNF432_1.motif	ZNF432	ZifRC	N
ZNF432_2.motif	ZNF432	ZifRC	N
ZNF433_1.motif	ZNF433	ZifRC	N
ZNF433_2.motif	ZNF433	ZifRC	N
ZNF436_1.motif	ZNF436	ZifRC	N
ZNF438_1.motif	ZNF438	ZifRC	N
ZNF439_1.motif	ZNF439	ZifRC	N
ZNF44_1.motif	ZNF44	ZifRC	N
ZNF440_1.motif	ZNF440	ZifRC	N
ZNF441_1.motif	ZNF441	ZifRC	N
ZNF442_1.motif	ZNF442	ZifRC	N
ZNF443_1.motif	ZNF443	ZifRC	N
ZNF443_2.motif	ZNF443	ZifRC	N
ZNF444_1.motif	ZNF444	ZifRC	N
ZNF444_2.motif	ZNF444	ZifRC	N
ZNF445_1.motif	ZNF445	ZifRC	N
ZNF445_2.motif	ZNF445	ZifRC	N
ZNF445_3.motif	ZNF445	ZifRC	N
ZNF445_4.motif	ZNF445	ZifRC	N
ZNF446_1.motif	ZNF446	ZifRC	N
ZNF449_1.motif	ZNF449	ZifRC	N
ZNF45_1.motif	ZNF45	ZifRC	N
ZNF454_1.motif	ZNF454	ZifRC	N
ZNF460_1.motif	ZNF460	ZifRC	N
ZNF461_1.motif	ZNF461	ZifRC	N
ZNF467_1.motif	ZNF467	ZifRC	N
ZNF467_2.motif	ZNF467	ZifRC	N
ZNF468_1.motif	ZNF468	ZifRC	N
ZNF469_1.motif	ZNF469	ZifRC	N
ZNF470_1.motif	ZNF470	ZifRC	N
ZNF471_1.motif	ZNF471	ZifRC	N
ZNF479_1.motif	ZNF479	ZifRC	N
ZNF479_2.motif	ZNF479	ZifRC	N
ZNF48_1.motif	ZNF48	ZifRC	N
ZNF48_2.motif	ZNF48	ZifRC	N
ZNF48_3.motif	ZNF48	ZifRC	N
ZNF48_4.motif	ZNF48	ZifRC	N
ZNF48_5.motif	ZNF48	ZifRC	N
ZNF480_1.motif	ZNF480	ZifRC	N
ZNF480_2.motif	ZNF480	ZifRC	N
ZNF483_1.motif	ZNF483	ZifRC	N
ZNF484_1.motif	ZNF484	ZifRC	N
ZNF485_1.motif	ZNF485	ZifRC	N
ZNF487_1.motif	ZNF487	ZifRC	N
ZNF490_1.motif	ZNF490	ZifRC	N
ZNF490_2.motif	ZNF490	ZifRC	N
ZNF491_1.motif	ZNF491	ZifRC	N
ZNF491_2.motif	ZNF491	ZifRC	N
ZNF492_1.motif	ZNF492	ZifRC	N
ZNF493_1.motif	ZNF493	ZifRC	N
ZNF493_2.motif	ZNF493	ZifRC	N
ZNF493_3.motif	ZNF493	ZifRC	N
ZNF497_1.motif	ZNF497	ZifRC	N
ZNF500_1.motif	ZNF500	ZifRC	N
ZNF501_1.motif	ZNF501	ZifRC	N
ZNF502_1.motif	ZNF502	ZifRC	N
ZNF506_1.motif	ZNF506	ZifRC	N
ZNF507_1.motif	ZNF507	ZifRC	N
ZNF507_2.motif	ZNF507	ZifRC	N
ZNF510_1.motif	ZNF510	ZifRC	N
ZNF513_1.motif	ZNF513	ZifRC	N
ZNF513_2.motif	ZNF513	ZifRC	N
ZNF514_1.motif	ZNF514	ZifRC	N
ZNF516_1.motif	ZNF516	ZifRC	N
ZNF516_2.motif	ZNF516	ZifRC	N
ZNF517_1.motif	ZNF517	ZifRC	N
ZNF517_2.motif	ZNF517	ZifRC	N
ZNF518B_1.motif	ZNF518B	ZifRC	N
ZNF519_1.motif	ZNF519	ZifRC	N
ZNF521_1.motif	ZNF521	ZifRC	N
ZNF521_2.motif	ZNF521	ZifRC	N
ZNF521_3.motif	ZNF521	ZifRC	N
ZNF521_4.motif	ZNF521	ZifRC	N
ZNF521_5.motif	ZNF521	ZifRC	N
ZNF524_1.motif	ZNF524	Direct	N
ZNF525_1.motif	ZNF525	ZifRC	N
ZNF526_1.motif	ZNF526	ZifRC	N
ZNF526_2.motif	ZNF526	ZifRC	N
ZNF527_1.motif	ZNF527	ZifRC	N
ZNF528_1.motif	ZNF528	ZifRC	N
ZNF529_1.motif	ZNF529	ZifRC	N
ZNF530_1.motif	ZNF530	ZifRC	N
ZNF532_1.motif	ZNF532	ZifRC	N
ZNF532_2.motif	ZNF532	ZifRC	N
ZNF534_1.motif	ZNF534	ZifRC	N
ZNF536_1.motif	ZNF536	ZifRC	N
ZNF536_2.motif	ZNF536	ZifRC	N
ZNF536_3.motif	ZNF536	ZifRC	N
ZNF540_1.motif	ZNF540	ZifRC	N
ZNF541_1.motif	ZNF541	ZifRC	N
ZNF543_1.motif	ZNF543	ZifRC	N
ZNF544_1.motif	ZNF544	ZifRC	N
ZNF546_1.motif	ZNF546	ZifRC	N
ZNF547_1.motif	ZNF547	ZifRC	N
ZNF548_1.motif	ZNF548	ZifRC	N
ZNF549_1.motif	ZNF549	ZifRC	N
ZNF549_2.motif	ZNF549	ZifRC	N
ZNF550_1.motif	ZNF550	ZifRC	N
ZNF551_1.motif	ZNF551	ZifRC	N
ZNF551_2.motif	ZNF551	ZifRC	N
ZNF552_1.motif	ZNF552	ZifRC	N
ZNF554_1.motif	ZNF554	ZifRC	N
ZNF555_1.motif	ZNF555	ZifRC	N
ZNF556_1.motif	ZNF556	ZifRC	N
ZNF557_1.motif	ZNF557	ZifRC	N
ZNF558_1.motif	ZNF558	ZifRC	N
ZNF559_1.motif	ZNF559	ZifRC	N
ZNF560_1.motif	ZNF560	ZifRC	N
ZNF560_2.motif	ZNF560	ZifRC	N
ZNF560_3.motif	ZNF560	ZifRC	N
ZNF561_1.motif	ZNF561	ZifRC	N
ZNF562_1.motif	ZNF562	ZifRC	N
ZNF563_1.motif	ZNF563	ZifRC	N
ZNF564_1.motif	ZNF564	ZifRC	N
ZNF565_1.motif	ZNF565	ZifRC	N
ZNF566_1.motif	ZNF566	ZifRC	N
ZNF567_1.motif	ZNF567	ZifRC	N
ZNF568_1.motif	ZNF568	ZifRC	N
ZNF569_1.motif	ZNF569	ZifRC	N
ZNF57_1.motif	ZNF57	ZifRC	N
ZNF570_1.motif	ZNF570	ZifRC	N
ZNF571_1.motif	ZNF571	ZifRC	N
ZNF572_1.motif	ZNF572	ZifRC	N
ZNF572_2.motif	ZNF572	ZifRC	N
ZNF573_1.motif	ZNF573	ZifRC	N
ZNF574_1.motif	ZNF574	ZifRC	N
ZNF574_2.motif	ZNF574	ZifRC	N
ZNF574_3.motif	ZNF574	ZifRC	N
ZNF575_1.motif	ZNF575	ZifRC	N
ZNF577_1.motif	ZNF577	ZifRC	N
ZNF578_1.motif	ZNF578	ZifRC	N
ZNF579_1.motif	ZNF579	ZifRC	N
ZNF579_2.motif	ZNF579	ZifRC	N
ZNF579_3.motif	ZNF579	ZifRC	N
ZNF581_1.motif	ZNF581	ZifRC	N
ZNF581_2.motif	ZNF581	ZifRC	N
ZNF582_1.motif	ZNF582	ZifRC	N
ZNF583_1.motif	ZNF583	ZifRC	N
ZNF584_1.motif	ZNF584	ZifRC	N
ZNF585A_1.motif	ZNF585A	ZifRC	N
ZNF585A_2.motif	ZNF585A	ZifRC	N
ZNF585B_1.motif	ZNF585B	ZifRC	N
ZNF585B_2.motif	ZNF585B	ZifRC	N
ZNF586_1.motif	ZNF586	ZifRC	N
ZNF587_1.motif	ZNF587	ZifRC	N
ZNF589_1.motif	ZNF589	Direct	N
ZNF592_1.motif	ZNF592	ZifRC	N
ZNF592_2.motif	ZNF592	ZifRC	N
ZNF594_1.motif	ZNF594	ZifRC	N
ZNF594_2.motif	ZNF594	ZifRC	N
ZNF594_3.motif	ZNF594	ZifRC	N
ZNF594_4.motif	ZNF594	ZifRC	N
ZNF595_1.motif	ZNF595	ZifRC	N
ZNF596_1.motif	ZNF596	ZifRC	N
ZNF597_1.motif	ZNF597	ZifRC	N
ZNF597_2.motif	ZNF597	ZifRC	N
ZNF599_1.motif	ZNF599	ZifRC	N
ZNF600_1.motif	ZNF600	ZifRC	N
ZNF600_2.motif	ZNF600	ZifRC	N
ZNF605_1.motif	ZNF605	ZifRC	N
ZNF606_1.motif	ZNF606	ZifRC	N
ZNF607_1.motif	ZNF607	ZifRC	N
ZNF607_2.motif	ZNF607	ZifRC	N
ZNF610_1.motif	ZNF610	ZifRC	N
ZNF611_1.motif	ZNF611	ZifRC	N
ZNF611_2.motif	ZNF611	ZifRC	N
ZNF613_1.motif	ZNF613	ZifRC	N
ZNF614_1.motif	ZNF614	ZifRC	N
ZNF615_1.motif	ZNF615	ZifRC	N
ZNF616_1.motif	ZNF616	ZifRC	N
ZNF616_2.motif	ZNF616	ZifRC	N
ZNF619_1.motif	ZNF619	ZifRC	N
ZNF620_1.motif	ZNF620	ZifRC	N
ZNF621_1.motif	ZNF621	ZifRC	N
ZNF623_1.motif	ZNF623	ZifRC	N
ZNF624_1.motif	ZNF624	ZifRC	N
ZNF624_2.motif	ZNF624	ZifRC	N
ZNF625_1.motif	ZNF625	ZifRC	N
ZNF626_1.motif	ZNF626	ZifRC	N
ZNF627_1.motif	ZNF627	ZifRC	N
ZNF628_1.motif	ZNF628	ZifRC	N
ZNF628_2.motif	ZNF628	ZifRC	N
ZNF629_1.motif	ZNF629	ZifRC	N
ZNF639_1.motif	ZNF639	ZifRC	N
ZNF639_2.motif	ZNF639	ZifRC	N
ZNF641_1.motif	ZNF641	ZifRC	N
ZNF641_2.motif	ZNF641	ZifRC	N
ZNF644_1.motif	ZNF644	ZifRC	N
ZNF646_1.motif	ZNF646	ZifRC	N
ZNF646_2.motif	ZNF646	ZifRC	N
ZNF646_3.motif	ZNF646	ZifRC	N
ZNF648_1.motif	ZNF648	ZifRC	N
ZNF649_1.motif	ZNF649	ZifRC	N
ZNF652_1.motif	ZNF652	Direct	N
ZNF653_1.motif	ZNF653	ZifRC	N
ZNF654_1.motif	ZNF654	ZifRC	N
ZNF655_1.motif	ZNF655	ZifRC	N
ZNF655_2.motif	ZNF655	ZifRC	N
ZNF658_1.motif	ZNF658	ZifRC	N
ZNF658_2.motif	ZNF658	ZifRC	N
ZNF66_1.motif	ZNF66	ZifRC	N
ZNF660_1.motif	ZNF660	ZifRC	N
ZNF662_1.motif	ZNF662	ZifRC	N
ZNF664_1.motif	ZNF664	ZifRC	N
ZNF665_1.motif	ZNF665	ZifRC	N
ZNF667_1.motif	ZNF667	ZifRC	N
ZNF667_2.motif	ZNF667	ZifRC	N
ZNF668_1.motif	ZNF668	ZifRC	N
ZNF668_2.motif	ZNF668	ZifRC	N
ZNF669_1.motif	ZNF669	ZifRC	N
ZNF670_1.motif	ZNF670	ZifRC	N
ZNF671_1.motif	ZNF671	ZifRC	N
ZNF671_2.motif	ZNF671	ZifRC	N
ZNF672_1.motif	ZNF672	ZifRC	N
ZNF672_2.motif	ZNF672	ZifRC	N
ZNF674_1.motif	ZNF674	ZifRC	N
ZNF674_2.motif	ZNF674	ZifRC	N
ZNF675_1.motif	ZNF675	ZifRC	N
ZNF676_1.motif	ZNF676	ZifRC	N
ZNF677_1.motif	ZNF677	ZifRC	N
ZNF678_1.motif	ZNF678	ZifRC	N
ZNF679_1.motif	ZNF679	ZifRC	N
ZNF680_1.motif	ZNF680	ZifRC	N
ZNF681_1.motif	ZNF681	ZifRC	N
ZNF682_1.motif	ZNF682	ZifRC	N
ZNF684_1.motif	ZNF684	ZifRC	N
ZNF687_1.motif	ZNF687	ZifRC	N
ZNF689_1.motif	ZNF689	ZifRC	N
ZNF69_1.motif	ZNF69	ZifRC	N
ZNF69_2.motif	ZNF69	ZifRC	N
ZNF691_1.Infer.motif	ZNF691	Indirect	N
ZNF692_1.motif	ZNF692	ZifRC	N
ZNF695_1.motif	ZNF695	ZifRC	N
ZNF696_1.motif	ZNF696	ZifRC	N
ZNF697_1.motif	ZNF697	ZifRC	N
ZNF697_2.motif	ZNF697	ZifRC	N
ZNF699_1.motif	ZNF699	ZifRC	N
ZNF699_2.motif	ZNF699	ZifRC	N
ZNF7_1.motif	ZNF7	ZifRC	N
ZNF7_2.motif	ZNF7	ZifRC	N
ZNF7_3.motif	ZNF7	ZifRC	N
ZNF70_1.motif	ZNF70	ZifRC	N
ZNF700_1.motif	ZNF700	ZifRC	N
ZNF700_2.motif	ZNF700	ZifRC	N
ZNF700_3.motif	ZNF700	ZifRC	N
ZNF701_1.motif	ZNF701	ZifRC	N
ZNF705A_1.motif	ZNF705A	ZifRC	N
ZNF705D_1.motif	ZNF705D	ZifRC	N
ZNF705G_1.motif	ZNF705G	ZifRC	N
ZNF707_1.motif	ZNF707	ZifRC	N
ZNF708_1.motif	ZNF708	ZifRC	N
ZNF709_1.motif	ZNF709	ZifRC	N
ZNF71_1.motif	ZNF71	ZifRC	N
ZNF710_1.motif	ZNF710	ZifRC	N
ZNF710_2.motif	ZNF710	ZifRC	N
ZNF711_1.motif	ZNF711	Direct	N
ZNF713_1.motif	ZNF713	Direct	N
ZNF714_1.motif	ZNF714	ZifRC	N
ZNF716_1.motif	ZNF716	ZifRC	N
ZNF716_2.motif	ZNF716	ZifRC	N
ZNF717_1.motif	ZNF717	ZifRC	N
ZNF717_2.motif	ZNF717	ZifRC	N
ZNF718_1.motif	ZNF718	ZifRC	N
ZNF718_2.motif	ZNF718	ZifRC	N
ZNF721_1.motif	ZNF721	ZifRC	N
ZNF721_2.motif	ZNF721	ZifRC	N
ZNF721_3.motif	ZNF721	ZifRC	N
ZNF724P_1.motif	ZNF724P	ZifRC	N
ZNF726_1.motif	ZNF726	ZifRC	N
ZNF726_2.motif	ZNF726	ZifRC	N
ZNF727_1.motif	ZNF727	ZifRC	N
ZNF729_1.motif	ZNF729	ZifRC	N
ZNF729_2.motif	ZNF729	ZifRC	N
ZNF729_3.motif	ZNF729	ZifRC	N
ZNF729_4.motif	ZNF729	ZifRC	N
ZNF729_5.motif	ZNF729	ZifRC	N
ZNF729_6.motif	ZNF729	ZifRC	N
ZNF729_7.motif	ZNF729	ZifRC	N
ZNF730_1.motif	ZNF730	ZifRC	N
ZNF730_2.motif	ZNF730	ZifRC	N
ZNF732_1.motif	ZNF732	ZifRC	N
ZNF735_1.motif	ZNF735	ZifRC	N
ZNF736_1.motif	ZNF736	ZifRC	N
ZNF737_1.motif	ZNF737	ZifRC	N
ZNF74_1.motif	ZNF74	ZifRC	N
ZNF740_1.motif	ZNF740	Direct	N
ZNF746_1.motif	ZNF746	ZifRC	N
ZNF749_1.motif	ZNF749	ZifRC	N
ZNF749_2.motif	ZNF749	ZifRC	N
ZNF749_3.motif	ZNF749	ZifRC	N
ZNF75A_1.motif	ZNF75A	Direct	N
ZNF76_1.Infer.motif	ZNF76	Indirect	N
ZNF761_1.motif	ZNF761	ZifRC	N
ZNF761_2.motif	ZNF761	ZifRC	N
ZNF763_1.motif	ZNF763	ZifRC	N
ZNF763_2.motif	ZNF763	ZifRC	N
ZNF764_1.motif	ZNF764	ZifRC	N
ZNF765_1.motif	ZNF765	ZifRC	N
ZNF765_2.motif	ZNF765	ZifRC	N
ZNF766_1.motif	ZNF766	ZifRC	N
ZNF768_1.motif	ZNF768	ZifRC	N
ZNF77_1.motif	ZNF77	ZifRC	N
ZNF770_1.motif	ZNF770	ZifRC	N
ZNF770_2.motif	ZNF770	ZifRC	N
ZNF770_3.motif	ZNF770	ZifRC	N
ZNF771_1.motif	ZNF771	ZifRC	N
ZNF772_1.motif	ZNF772	ZifRC	N
ZNF772_2.motif	ZNF772	ZifRC	N
ZNF773_1.motif	ZNF773	ZifRC	N
ZNF774_1.motif	ZNF774	ZifRC	N
ZNF775_1.motif	ZNF775	ZifRC	N
ZNF775_2.motif	ZNF775	ZifRC	N
ZNF775_3.motif	ZNF775	ZifRC	N
ZNF776_1.motif	ZNF776	ZifRC	N
ZNF777_1.motif	ZNF777	ZifRC	N
ZNF777_2.motif	ZNF777	ZifRC	N
ZNF778_1.motif	ZNF778	ZifRC	N
ZNF780A_1.motif	ZNF780A	ZifRC	N
ZNF780B_1.motif	ZNF780B	ZifRC	N
ZNF781_1.motif	ZNF781	ZifRC	N
ZNF782_1.motif	ZNF782	ZifRC	N
ZNF784_1.motif	ZNF784	Direct	N
ZNF785_1.motif	ZNF785	ZifRC	N
ZNF786_1.motif	ZNF786	ZifRC	N
ZNF787_1.motif	ZNF787	ZifRC	N
ZNF788_1.motif	ZNF788	ZifRC	N
ZNF788_2.motif	ZNF788	ZifRC	N
ZNF788_3.motif	ZNF788	ZifRC	N
ZNF789_1.motif	ZNF789	ZifRC	N
ZNF79_1.motif	ZNF79	ZifRC	N
ZNF790_1.motif	ZNF790	ZifRC	N
ZNF791_1.motif	ZNF791	ZifRC	N
ZNF792_1.motif	ZNF792	ZifRC	N
ZNF793_1.motif	ZNF793	ZifRC	N
ZNF799_1.motif	ZNF799	ZifRC	N
ZNF8_1.motif	ZNF8	ZifRC	N
ZNF80_1.motif	ZNF80	ZifRC	N
ZNF80_2.motif	ZNF80	ZifRC	N
ZNF805_1.motif	ZNF805	ZifRC	N
ZNF808_1.motif	ZNF808	ZifRC	N
ZNF81_1.motif	ZNF81	ZifRC	N
ZNF812_1.motif	ZNF812	ZifRC	N
ZNF813_1.motif	ZNF813	ZifRC	N
ZNF814_1.motif	ZNF814	ZifRC	N
ZNF816_1.motif	ZNF816	ZifRC	N
ZNF823_1.motif	ZNF823	ZifRC	N
ZNF827_1.motif	ZNF827	ZifRC	N
ZNF827_2.motif	ZNF827	ZifRC	N
ZNF827_3.motif	ZNF827	ZifRC	N
ZNF829_1.motif	ZNF829	ZifRC	N
ZNF83_1.motif	ZNF83	ZifRC	N
ZNF835_1.motif	ZNF835	ZifRC	N
ZNF836_1.motif	ZNF836	ZifRC	N
ZNF836_2.motif	ZNF836	ZifRC	N
ZNF837_1.motif	ZNF837	ZifRC	N
ZNF837_2.motif	ZNF837	ZifRC	N
ZNF84_1.motif	ZNF84	ZifRC	N
ZNF841_1.motif	ZNF841	ZifRC	N
ZNF841_2.motif	ZNF841	ZifRC	N
ZNF844_1.motif	ZNF844	ZifRC	N
ZNF845_1.motif	ZNF845	ZifRC	N
ZNF846_1.motif	ZNF846	ZifRC	N
ZNF846_2.motif	ZNF846	ZifRC	N
ZNF85_1.motif	ZNF85	ZifRC	N
ZNF853_1.motif	ZNF853	ZifRC	N
ZNF860_1.motif	ZNF860	ZifRC	N
ZNF878_1.motif	ZNF878	ZifRC	N
ZNF879_1.motif	ZNF879	ZifRC	N
ZNF880_1.motif	ZNF880	ZifRC	N
ZNF891_1.motif	ZNF891	ZifRC	N
ZNF90_1.motif	ZNF90	ZifRC	N
ZNF91_1.motif	ZNF91	ZifRC	N
ZNF91_2.motif	ZNF91	ZifRC	N
ZNF91_3.motif	ZNF91	ZifRC	N
ZNF92_1.motif	ZNF92	ZifRC	N
ZNF93_1.motif	ZNF93	ZifRC	N
ZNF98_1.motif	ZNF98	ZifRC	N
ZNF99_1.motif	ZNF99	ZifRC	N
ZNF99_2.motif	ZNF99	ZifRC	N
ZNF99_3.motif	ZNF99	ZifRC	N
ZNF99_4.motif	ZNF99	ZifRC	N
ZSCAN1_1.motif	ZSCAN1	ZifRC	N
ZSCAN10_1.Infer.motif	ZSCAN10	Indirect	N
ZSCAN12_1.motif	ZSCAN12	ZifRC	N
ZSCAN12_2.motif	ZSCAN12	ZifRC	N
ZSCAN16_1.motif	ZSCAN16	Direct	N
ZSCAN2_1.motif	ZSCAN2	ZifRC	N
ZSCAN20_1.motif	ZSCAN20	ZifRC	N
ZSCAN20_2.motif	ZSCAN20	ZifRC	N
ZSCAN21_1.motif	ZSCAN21	ZifRC	N
ZSCAN22_1.motif	ZSCAN22	ZifRC	N
ZSCAN23_1.motif	ZSCAN23	ZifRC	N
ZSCAN25_1.motif	ZSCAN25	ZifRC	N
ZSCAN29_1.motif	ZSCAN29	ZifRC	N
ZSCAN30_1.motif	ZSCAN30	ZifRC	N
ZSCAN31_1.motif	ZSCAN31	ZifRC	N
ZSCAN32_1.motif	ZSCAN32	ZifRC	N
ZSCAN4_1.motif	ZSCAN4	Direct	N
ZSCAN5A_1.motif	ZSCAN5A	ZifRC	N
ZSCAN5B_1.motif	ZSCAN5B	ZifRC	N
ZSCAN5D_1.motif	ZSCAN5D	ZifRC	N
ZSCAN9_1.motif	ZSCAN9	ZifRC	N
ZXDA_1.motif	ZXDA	ZifRC	N
ZXDB_1.motif	ZXDB	ZifRC	N
ZXDC_1.motif	ZXDC	ZifRC	N
